,Trial,Ts,Tp
5888,888.0,1535.0,1235.5087044591212
5889,889.0,1265.0,1699.2111697467126
5890,890.0,1675.0,1192.3264068564104
5891,891.0,1535.0,1728.3760489463104
5892,892.0,1675.0,1734.4562537436498
5893,893.0,1165.0,1857.105753251915
5894,894.0,1265.0,863.9719212542526
5895,895.0,1165.0,1031.3985994675957
5896,896.0,1675.0,1326.0472278426062
5897,897.0,1535.0,1177.4870510870423
5898,898.0,1265.0,1259.044124545494
5899,899.0,1535.0,1286.061218520792
5900,900.0,1675.0,1892.2808544837599
5901,901.0,1265.0,1876.0538464907415
5902,902.0,1395.0,1549.0881275399815
5903,903.0,1675.0,1139.612840960596
5904,904.0,1535.0,1788.5789551956912
5905,905.0,1395.0,1607.6727179887635
5906,906.0,1675.0,2188.84787367968
5907,907.0,1265.0,872.480086569894
5908,908.0,1265.0,1534.493780056733
5909,909.0,1265.0,1893.266741006611
5910,910.0,1165.0,914.5564251770796
5911,911.0,1535.0,1588.662536387997
5912,912.0,1535.0,1964.5508699268794
5913,913.0,1265.0,1001.7431942712108
5914,914.0,1265.0,958.9176604181823
5915,915.0,1265.0,1695.9301935497133
5916,916.0,1675.0,1615.286703209635
5917,917.0,1535.0,1585.288858656985
5918,918.0,1165.0,1086.7307665543274
5919,919.0,1675.0,1020.1672166005524
5920,920.0,1535.0,715.5091131120283
5921,921.0,1165.0,1176.2692690043439
5922,922.0,1535.0,2016.5067431054856
5923,923.0,1535.0,844.3186836364862
5924,924.0,1165.0,1586.2218414261513
5925,925.0,1165.0,1766.7109898525393
5926,926.0,1265.0,1337.6219615858724
5927,927.0,1265.0,1150.776910916561
5928,928.0,1165.0,808.109231333571
5929,929.0,1535.0,1834.344359821028
5930,930.0,1265.0,1005.3628275328277
5931,931.0,1675.0,1055.70071097864
5932,932.0,1395.0,1951.0747137092753
5933,933.0,1265.0,1541.282606243837
5934,934.0,1165.0,920.8621668862836
5935,935.0,1395.0,1975.3597925157762
5936,936.0,1535.0,1576.7568262053735
5937,937.0,1675.0,1100.6706602106558
5938,938.0,1395.0,1495.8356471239374
5939,939.0,1675.0,1176.2891094117122
5940,940.0,1675.0,3090.505527606074
5941,941.0,1165.0,1028.434952158706
5942,942.0,1165.0,1685.8921336745889
5943,943.0,1675.0,900.254644572073
5944,944.0,1395.0,895.9580009889625
5945,945.0,1535.0,1168.6776965733538
5946,946.0,1395.0,1750.4877353376733
5947,947.0,1675.0,1771.4998310488872
5948,948.0,1265.0,2169.6609920672986
5949,949.0,1675.0,1596.9241161233417
5950,950.0,1395.0,1630.7069185656158
5951,951.0,1165.0,685.705825747289
5952,952.0,1675.0,951.9347954016941
5953,953.0,1535.0,1779.0856993962586
5954,954.0,1165.0,980.846170048004
5955,955.0,1535.0,1340.4287809974599
5956,956.0,1265.0,1007.3583531091481
5957,957.0,1395.0,983.2438479903586
5958,958.0,1165.0,860.1903000887955
5959,959.0,1535.0,1063.2276550453091
5960,960.0,1265.0,1057.3407337065757
5961,961.0,1165.0,1481.8865538260093
5962,962.0,1535.0,1258.3508410217469
5963,963.0,1265.0,1088.0339654972702
5964,964.0,1395.0,1262.517959513711
5965,965.0,1535.0,1892.0689360787094
5966,966.0,1395.0,1575.896986448986
5967,967.0,1165.0,1331.1540769384237
5968,968.0,1165.0,1524.045962466131
5969,969.0,1675.0,1788.9889326945836
5970,970.0,1395.0,874.6702217778236
5971,971.0,1395.0,910.7861518914607
5972,972.0,1265.0,2181.28365183914
5973,973.0,1535.0,1720.1904240007125
5974,974.0,1265.0,2413.9188179260227
5975,975.0,1535.0,2312.8559865381226
5976,976.0,1395.0,1438.7352852267095
5977,977.0,1675.0,1484.3262135337081
5978,978.0,1675.0,2246.5793754557935
5979,979.0,1265.0,1024.4282184101592
5980,980.0,1395.0,875.3198950031983
5981,981.0,1395.0,1651.3760924238009
5982,982.0,1165.0,852.778501052984
5983,983.0,1535.0,1863.8893493982805
5984,984.0,1535.0,778.2956745729871
5985,985.0,1675.0,1890.8855397707453
5986,986.0,1165.0,1192.4588879156997
5987,987.0,1265.0,1329.624042393715
5988,988.0,1535.0,2267.219968352627
5989,989.0,1535.0,1413.745700432415
5990,990.0,1165.0,1388.5945160054048
5991,991.0,1165.0,1007.5457471793006
5992,992.0,1535.0,1643.8499908348663
5993,993.0,1675.0,1110.1333514711234
5994,994.0,1675.0,1765.0232636104029
5995,995.0,1675.0,908.0232705850011
5996,996.0,1395.0,1913.9090311656005
5997,997.0,1535.0,1230.6317549690386
5998,998.0,1165.0,1115.004808011494
5999,999.0,1535.0,986.2889404714019
6334,334.0,1535.0,979.5890453049724
6335,335.0,1675.0,1746.6157591870174
6336,336.0,1165.0,1216.5383133356518
6337,337.0,1165.0,1296.6203954747614
6338,338.0,1265.0,1405.7393039698613
6339,339.0,1265.0,1847.4151438496115
6340,340.0,1675.0,1666.9560490932836
6341,341.0,1265.0,1372.380092493528
6342,342.0,1265.0,2056.9628546552913
6343,343.0,1675.0,1390.4261407442805
6344,344.0,1675.0,1349.030433631586
6345,345.0,1265.0,716.9121342406016
6346,346.0,1395.0,1228.7497529347072
6347,347.0,1165.0,1301.702540610747
6348,348.0,1395.0,1837.326058710204
6349,349.0,1675.0,1030.246662477047
6350,350.0,1265.0,1276.1628433926694
6351,351.0,1395.0,1939.468840256532
6352,352.0,1265.0,1140.329513823405
6353,353.0,1165.0,1464.8044691183047
6354,354.0,1265.0,922.6732884278733
6355,355.0,1265.0,1461.3330306638895
6356,356.0,1535.0,1435.0585877005572
6357,357.0,1675.0,1243.2048708742195
6358,358.0,1165.0,1604.4790234234472
6359,359.0,1265.0,1328.4383485498183
6360,360.0,1675.0,1623.217245106882
6361,361.0,1535.0,1649.6770670783246
6362,362.0,1265.0,1099.7916379685028
6363,363.0,1165.0,1755.8887908424194
6364,364.0,1535.0,1134.6055706837137
6365,365.0,1265.0,1177.3400489055014
6366,366.0,1265.0,881.8093328461807
6367,367.0,1265.0,669.8777986620973
6368,368.0,1535.0,1661.57964805142
6369,369.0,1675.0,1599.2135361100877
6370,370.0,1265.0,1163.5803047264287
6371,371.0,1165.0,961.0852621839751
6372,372.0,1535.0,1771.293130592573
6373,373.0,1675.0,1072.7246000474622
6374,374.0,1535.0,1363.20808982996
6375,375.0,1265.0,1335.303856850428
6376,376.0,1535.0,1901.546171352692
6377,377.0,1535.0,1828.0219048479296
6378,378.0,1535.0,1291.4778579302613
6379,379.0,1165.0,1120.3380954711836
6380,380.0,1395.0,1681.3587417370454
6381,381.0,1535.0,1432.9171288437508
6382,382.0,1675.0,2087.912054448606
6383,383.0,1535.0,2131.874652402334
6384,384.0,1675.0,1747.0580277375195
6385,385.0,1535.0,2457.160898364234
6386,386.0,1535.0,2234.459790171894
6387,387.0,1535.0,1294.1400306750106
6388,388.0,1675.0,1343.3430382648685
6389,389.0,1395.0,1895.8469234564664
6390,390.0,1165.0,1055.9192249866173
6391,391.0,1265.0,1356.530385794543
6392,392.0,1675.0,2102.4537699532666
6393,393.0,1675.0,2137.9655473351654
6394,394.0,1165.0,2094.5367837618314
6395,395.0,1265.0,1384.2926121780429
6396,396.0,1165.0,1415.0804642818666
6397,397.0,1265.0,970.1653613924495
6398,398.0,1165.0,3051.682517481696
6399,399.0,1265.0,901.4403330119569
6400,400.0,1675.0,2424.192276379365
6401,401.0,1395.0,1512.8417755770674
6402,402.0,1395.0,1895.9437729775968
6403,403.0,1535.0,1642.7480781325905
6404,404.0,1265.0,1713.2151473893505
6405,405.0,1265.0,1494.0165975717048
6406,406.0,1165.0,1558.7679087630238
6407,407.0,1535.0,1512.1988854996598
6408,408.0,1675.0,1581.0663870202468
6409,409.0,1265.0,865.8268062198778
6410,410.0,1165.0,1187.7370607991782
6411,411.0,1395.0,1536.049703127027
6412,412.0,1535.0,1730.94797258509
6413,413.0,1395.0,1031.8898067247767
6414,414.0,1265.0,692.5237094308334
6415,415.0,1535.0,2421.831992136331
6416,416.0,1265.0,1137.1001474813947
6417,417.0,1265.0,2338.955522684997
6418,418.0,1395.0,1901.1935067824243
6419,419.0,1165.0,1616.5471290834328
6420,420.0,1395.0,890.7865288678629
6421,421.0,1165.0,1040.5408024562469
6422,422.0,1165.0,1472.2991213938858
6423,423.0,1165.0,1145.3750012901764
6424,424.0,1395.0,1167.5645673087317
6425,425.0,1165.0,1462.7534098466701
6426,426.0,1395.0,1705.6023404160824
6427,427.0,1395.0,1861.568264691263
6428,428.0,1165.0,1158.7306133036057
6429,429.0,1165.0,1887.9697541604107
6430,430.0,1265.0,890.0133896287796
6431,431.0,1675.0,1513.7206738116458
6432,432.0,1265.0,2115.877841781809
6433,433.0,1395.0,987.2982982125625
6434,434.0,1535.0,1158.176939443201
6435,435.0,1535.0,1545.694224680632
6436,436.0,1395.0,1003.4997519571095
6437,437.0,1395.0,1438.101862268658
6438,438.0,1675.0,1908.7747527859735
6439,439.0,1535.0,1629.6327627302928
6440,440.0,1535.0,1424.5373566185056
6441,441.0,1265.0,1226.4294045970971
6442,442.0,1395.0,1386.6845359136296
6443,443.0,1265.0,684.4235883996848
6444,444.0,1675.0,1380.326066902478
6445,445.0,1165.0,822.5361931972731
6446,446.0,1395.0,2122.8681900815563
6447,447.0,1165.0,1631.7398688065248
6448,448.0,1535.0,1917.9204485540042
6449,449.0,1675.0,1939.0135881833664
6450,450.0,1265.0,1962.5257888182696
6451,451.0,1535.0,1475.472512443975
6452,452.0,1165.0,1158.4376893688307
6453,453.0,1395.0,1552.9032728719958
6454,454.0,1265.0,1640.8282352284948
6455,455.0,1265.0,1372.450986081627
6456,456.0,1265.0,1766.6292434267189
6457,457.0,1265.0,1045.0893843520364
6458,458.0,1265.0,1892.0655267990694
6459,459.0,1395.0,1767.201776290368
6460,460.0,1265.0,1767.3071836605213
6461,461.0,1395.0,1015.4373100943899
6462,462.0,1165.0,1313.607037559755
6463,463.0,1675.0,1265.1930556762375
6464,464.0,1675.0,1227.029911366132
6465,465.0,1165.0,1031.3173126563722
6466,466.0,1535.0,1339.7239147597463
6467,467.0,1675.0,1352.7143136532845
6468,468.0,1165.0,1154.2382155284479
6469,469.0,1165.0,1543.0818686383682
6470,470.0,1165.0,1045.7921237199155
6471,471.0,1265.0,1119.5741464890143
6472,472.0,1535.0,1678.1998030659306
6473,473.0,1535.0,1525.9020099217723
6474,474.0,1535.0,1244.4776345904388
6475,475.0,1165.0,890.2200707890792
6476,476.0,1395.0,1252.0840269173068
6477,477.0,1675.0,1252.4820339900582
6478,478.0,1265.0,2203.8341053242734
6479,479.0,1265.0,1733.2381353084595
6480,480.0,1675.0,1278.5379964465062
6481,481.0,1165.0,1312.2653276594187
6482,482.0,1535.0,1603.8575533941666
6483,483.0,1165.0,1013.472322594731
6484,484.0,1265.0,897.8916587391952
6485,485.0,1535.0,1922.8270850382783
6486,486.0,1535.0,1141.9301357732945
6487,487.0,1535.0,1334.8704689359022
6488,488.0,1535.0,1405.587246349564
6489,489.0,1265.0,1574.1984633480893
6490,490.0,1675.0,1278.3104703080878
6491,491.0,1395.0,1428.663259195149
6492,492.0,1395.0,969.1935163730891
6493,493.0,1165.0,894.5872518912553
6494,494.0,1395.0,1308.9726197257403
6495,495.0,1535.0,1047.15479680056
6496,496.0,1395.0,1633.9851778360137
6497,497.0,1265.0,1161.253626764792
6498,498.0,1395.0,1295.3223974096543
6499,499.0,1165.0,1228.9256736496354
6500,500.0,1165.0,1221.64168577453
6501,501.0,1265.0,1114.9227535626094
6502,502.0,1675.0,2541.653596268127
6503,503.0,1675.0,1644.2631829546885
6504,504.0,1165.0,1567.1433035294913
6505,505.0,1535.0,979.4042686241412
6506,506.0,1675.0,1518.6553659332808
6507,507.0,1165.0,1589.943790371383
6508,508.0,1675.0,1513.3862538319481
6509,509.0,1265.0,1489.0289188378988
6510,510.0,1165.0,1068.8765694744704
6511,511.0,1265.0,825.2679343210198
6512,512.0,1535.0,1750.929825488602
6513,513.0,1535.0,714.0444506623943
6514,514.0,1395.0,1286.1018044308933
6515,515.0,1535.0,1301.5772008664053
6516,516.0,1535.0,2870.9745047978317
6517,517.0,1535.0,2060.4696923867496
6518,518.0,1165.0,1360.7406073355558
6519,519.0,1675.0,1763.3853943768258
6520,520.0,1165.0,1340.760266278464
6521,521.0,1165.0,999.0762194009894
6522,522.0,1535.0,933.4130240954561
6523,523.0,1265.0,1511.9960948168618
6524,524.0,1535.0,1147.1787248468797
6525,525.0,1675.0,2019.6348964207543
6526,526.0,1165.0,1513.2666834905665
6527,527.0,1535.0,2853.157087866567
6528,528.0,1165.0,971.2290360427279
6529,529.0,1265.0,1598.1022114903365
6530,530.0,1535.0,1430.333896690021
6531,531.0,1165.0,1656.386549865999
6532,532.0,1265.0,1279.2180635214834
6533,533.0,1535.0,2280.5683411704717
6534,534.0,1165.0,1379.9300272719013
6535,535.0,1675.0,1220.5971993849016
6536,536.0,1535.0,1261.2202221630093
6537,537.0,1165.0,1386.516643043663
6538,538.0,1535.0,1966.8368164449473
6539,539.0,1395.0,1130.3602308059164
6540,540.0,1265.0,1121.8307595853091
6541,541.0,1675.0,1785.6667251442348
6542,542.0,1395.0,1558.0188721000193
6543,543.0,1535.0,1112.631279626267
6544,544.0,1265.0,933.0220775130255
6545,545.0,1265.0,836.3180415001847
6546,546.0,1535.0,1442.4287746972152
6547,547.0,1535.0,1056.129669671356
6548,548.0,1165.0,1517.104478760648
6549,549.0,1265.0,1004.3372947484227
6550,550.0,1675.0,1530.3895662060445
6551,551.0,1265.0,1376.6714137741521
6552,552.0,1675.0,1077.1316471884688
6553,553.0,1265.0,1465.8898300392905
6554,554.0,1535.0,1373.8883622374385
6555,555.0,1165.0,1255.7429433362477
6556,556.0,1535.0,1712.4871074601213
6557,557.0,1675.0,2348.4141376448783
6558,558.0,1535.0,1845.3965152794344
6559,559.0,1165.0,1450.2118096244963
6560,560.0,1165.0,1640.9570328339644
6561,561.0,1535.0,2854.576102791477
6562,562.0,1395.0,1019.2905946321407
6563,563.0,1535.0,1484.0908351780627
6564,564.0,1165.0,1498.9406652010464
6565,565.0,1165.0,1425.7752778196875
6566,566.0,1395.0,1457.620857494939
6567,567.0,1265.0,1412.1627598937932
6568,568.0,1265.0,1265.2272787669885
6569,569.0,1675.0,1830.3700708968072
6570,570.0,1395.0,1978.1779682398358
6571,571.0,1395.0,1585.3065667263577
6572,572.0,1535.0,1872.857816532518
6573,573.0,1535.0,1508.3829129032188
6574,574.0,1395.0,1393.2919614391194
6575,575.0,1265.0,2069.7854718511776
6576,576.0,1395.0,2577.8237230481013
6577,577.0,1165.0,1431.6426770083883
6578,578.0,1675.0,1005.8897065963242
6579,579.0,1265.0,1447.4147472213247
6580,580.0,1535.0,1366.5664613579604
6581,581.0,1165.0,1321.3566001553438
6582,582.0,1265.0,1404.6730325218439
6583,583.0,1535.0,1483.0863901752691
6584,584.0,1395.0,1219.3716353207178
6585,585.0,1535.0,1030.963838347669
6586,586.0,1395.0,1171.5028200882227
6587,587.0,1165.0,1941.7489673315993
6588,588.0,1675.0,2047.2991501975357
6589,589.0,1535.0,1189.0838474096868
6590,590.0,1395.0,2008.1157631701308
6591,591.0,1395.0,1297.608097806901
6592,592.0,1535.0,956.694825429382
6593,593.0,1265.0,953.7822248948248
6594,594.0,1165.0,1444.9329576739538
6595,595.0,1675.0,1628.4714304080849
6596,596.0,1675.0,1843.3275338747667
6597,597.0,1675.0,1218.5200127163962
6598,598.0,1265.0,1701.379033936835
6599,599.0,1165.0,2468.1235360341784
6600,600.0,1165.0,1196.2410738748167
6601,601.0,1395.0,2203.74497709036
6602,602.0,1395.0,2286.876197001255
6603,603.0,1395.0,2071.315405220431
6604,604.0,1535.0,1652.4787004740272
6605,605.0,1165.0,614.8774071604574
6606,606.0,1265.0,1682.4378032813593
6607,607.0,1675.0,2017.2086643089674
6608,608.0,1535.0,1743.9202236851916
6609,609.0,1395.0,1083.4512039691554
6610,610.0,1675.0,1972.4926758988165
6611,611.0,1265.0,1256.9004829798453
6612,612.0,1265.0,1593.9336483911463
6613,613.0,1165.0,816.6743482402478
6614,614.0,1165.0,1058.9129558753775
6615,615.0,1535.0,1142.211380507975
6616,616.0,1675.0,1691.7550053615785
6617,617.0,1535.0,1015.9547052307987
6618,618.0,1675.0,1492.731577720252
6619,619.0,1535.0,1898.3732206033658
6620,620.0,1535.0,1959.6363127761626
6621,621.0,1265.0,1452.9823864265472
6622,622.0,1395.0,991.1918632375008
6623,623.0,1675.0,1142.6145143127137
6624,624.0,1265.0,1027.7981511011385
6625,625.0,1265.0,1077.435453568962
6626,626.0,1395.0,1337.571779304172
6627,627.0,1535.0,2291.5846072530867
6628,628.0,1535.0,1482.3815422188811
6629,629.0,1395.0,1546.5298957715954
6630,630.0,1675.0,1605.3927777373337
6631,631.0,1675.0,1209.131344333877
6632,632.0,1395.0,1519.9681930544914
6633,633.0,1395.0,1842.1069232907873
6634,634.0,1265.0,1470.1715899483734
6635,635.0,1165.0,1554.5000923555922
6636,636.0,1395.0,1848.3146847010555
6637,637.0,1535.0,1379.329681232539
6638,638.0,1535.0,1276.5896483367906
6639,639.0,1675.0,1257.1720605988826
6640,640.0,1165.0,997.8543577513905
6641,641.0,1395.0,1579.2841980707367
6642,642.0,1675.0,1147.4480846461117
6643,643.0,1395.0,1419.869095703815
6644,644.0,1265.0,1740.1905668606937
6645,645.0,1395.0,1090.3248127591494
6646,646.0,1535.0,2166.5815869562334
6647,647.0,1265.0,2204.842464217124
6648,648.0,1265.0,1760.0190107242202
6649,649.0,1395.0,1469.8494451469776
6650,650.0,1675.0,1486.5470458089892
6651,651.0,1395.0,1382.4408943236513
6652,652.0,1165.0,1226.5193830123965
6653,653.0,1265.0,1619.6158574555423
6654,654.0,1675.0,1105.0077090242114
6655,655.0,1535.0,2340.6814187687546
6656,656.0,1395.0,1100.071317786727
6657,657.0,1165.0,1170.1673793887583
6658,658.0,1675.0,1207.856413688709
6659,659.0,1395.0,1040.854439853374
6660,660.0,1675.0,1612.7039008869356
6661,661.0,1675.0,2101.1483906810795
6662,662.0,1265.0,742.1458158982981
6663,663.0,1535.0,1295.590777789192
6664,664.0,1535.0,1211.5828385954026
6665,665.0,1165.0,949.6922519508505
6666,666.0,1675.0,776.4618576937318
6667,667.0,1395.0,1253.267320317535
6668,668.0,1395.0,1339.5838961420702
6669,669.0,1535.0,1920.13862355696
6670,670.0,1165.0,820.9139905290281
6671,671.0,1535.0,1400.9334741128553
6672,672.0,1675.0,2731.3494566368604
6673,673.0,1395.0,1791.1424872030161
6674,674.0,1535.0,1156.1358697838891
6675,675.0,1675.0,1034.3358693161717
6676,676.0,1675.0,1396.69205972105
6677,677.0,1265.0,1452.7251097178344
6678,678.0,1535.0,2176.9197130482094
6679,679.0,1165.0,816.9638159751527
6680,680.0,1165.0,472.2381548286431
6681,681.0,1165.0,773.6245394480399
6682,682.0,1535.0,1366.1301902794412
6683,683.0,1165.0,1214.347374775705
6684,684.0,1395.0,1325.838729441256
6685,685.0,1535.0,1216.4749723611292
6686,686.0,1535.0,1326.1989392434036
6687,687.0,1675.0,2012.47450299923
6688,688.0,1265.0,1260.058614159456
6689,689.0,1535.0,1715.9851038239183
6690,690.0,1675.0,1996.9477991554024
6691,691.0,1395.0,1308.3202317687378
6692,692.0,1675.0,2258.858034201684
6693,693.0,1395.0,2064.4829941582884
6694,694.0,1165.0,790.5177454437938
6695,695.0,1535.0,1532.246430627995
6696,696.0,1395.0,1636.0451156999866
6697,697.0,1535.0,1911.6305873956383
6698,698.0,1395.0,1036.5883798610173
6699,699.0,1535.0,1653.5921188565067
6700,700.0,1165.0,965.7263525927135
6701,701.0,1535.0,1505.876477019254
6702,702.0,1265.0,1172.233773164648
6703,703.0,1395.0,2154.2484145267244
6704,704.0,1395.0,1328.0387594242732
6705,705.0,1395.0,673.1988491158058
6706,706.0,1165.0,1228.3159840034818
6707,707.0,1265.0,952.8981649271718
6708,708.0,1265.0,1445.8758526832764
6709,709.0,1265.0,1682.4750943797303
6710,710.0,1265.0,1574.1557274615864
6711,711.0,1395.0,1025.8590577251632
6712,712.0,1395.0,1189.950179821919
6713,713.0,1395.0,966.4558486141912
6714,714.0,1675.0,1190.1812728398677
6715,715.0,1395.0,1037.8618535959233
6716,716.0,1265.0,1557.7055826240867
6717,717.0,1395.0,891.5936284155001
6718,718.0,1535.0,2034.586708909489
6719,719.0,1265.0,1707.462004889271
6720,720.0,1535.0,2113.5271066647338
6721,721.0,1675.0,1298.7279761827617
6722,722.0,1265.0,1077.0409346231156
6723,723.0,1265.0,987.9199807607848
6724,724.0,1535.0,1498.402437890017
6725,725.0,1165.0,650.7860766356855
6726,726.0,1165.0,1238.4086806375067
6727,727.0,1675.0,1147.1228517905151
6728,728.0,1675.0,1708.9054124624186
6729,729.0,1165.0,1077.9675033824008
6730,730.0,1165.0,1092.3508629494293
6731,731.0,1675.0,1348.6701431576082
6732,732.0,1395.0,1048.4091454237093
6733,733.0,1265.0,1283.760345279459
6734,734.0,1265.0,905.3323323761356
6735,735.0,1165.0,895.5986520009401
6736,736.0,1675.0,1292.1831727062583
6737,737.0,1395.0,2565.292627339747
6738,738.0,1165.0,1022.2464314350445
6739,739.0,1675.0,2615.514227088146
6740,740.0,1675.0,1860.899026399508
6741,741.0,1675.0,1579.8787338594768
6742,742.0,1535.0,2368.5109496508567
6743,743.0,1165.0,1574.018331599382
6744,744.0,1535.0,2609.6025150852047
6745,745.0,1395.0,1454.7125193465324
6746,746.0,1675.0,1838.3948165174613
6747,747.0,1265.0,913.8828515169595
6748,748.0,1165.0,1259.1044524571794
6749,749.0,1165.0,1487.3353113750256
6750,750.0,1165.0,1471.5478098427427
6751,751.0,1395.0,1750.6093939841317
6752,752.0,1675.0,1300.922361515284
6753,753.0,1535.0,969.8744879613154
6754,754.0,1395.0,1718.1302730611956
6755,755.0,1675.0,1711.5469371233823
6756,756.0,1165.0,1468.531043154212
6757,757.0,1165.0,1374.4031250161552
6758,758.0,1675.0,2586.833401910211
6759,759.0,1165.0,831.7156126152057
6760,760.0,1165.0,1764.343414822119
6761,761.0,1265.0,1920.3805097969048
6762,762.0,1675.0,851.0936126623513
6763,763.0,1395.0,1430.9860785532626
6764,764.0,1395.0,1043.6950697758987
6765,765.0,1675.0,1102.2135269390471
6766,766.0,1265.0,1118.1312479936014
6767,767.0,1265.0,640.2239790110567
6768,768.0,1395.0,1289.9735465148585
6769,769.0,1535.0,1173.0274998416685
6770,770.0,1675.0,1284.876121876658
6771,771.0,1265.0,930.0653269844094
6772,772.0,1265.0,738.6688414590109
6773,773.0,1535.0,1138.5767345939103
6774,774.0,1265.0,1217.765295952241
6775,775.0,1675.0,1184.3009281758502
6776,776.0,1265.0,673.3968369161648
6777,777.0,1675.0,1707.3046856615347
6778,778.0,1265.0,881.8693191052635
6779,779.0,1535.0,1472.4984989630518
6780,780.0,1395.0,1120.5276949739887
6781,781.0,1675.0,1298.9315955473187
6782,782.0,1395.0,1538.7078029773097
6783,783.0,1535.0,1553.8510367588838
6784,784.0,1395.0,1907.2224080099013
6785,785.0,1535.0,1282.3912278115208
6786,786.0,1675.0,1479.7768119888242
6787,787.0,1675.0,2123.568150431861
6788,788.0,1675.0,2665.0264298651196
6789,789.0,1395.0,1407.9798334492345
6790,790.0,1395.0,1521.1506273565233
6791,791.0,1395.0,1472.4106458088027
6792,792.0,1165.0,1573.3144351469875
6793,793.0,1165.0,1783.5421513318386
6794,794.0,1265.0,1115.6674801859467
6795,795.0,1675.0,1491.044813931988
6796,796.0,1265.0,1584.9694211933988
6797,797.0,1165.0,979.1638486697362
6798,798.0,1265.0,768.0180012962933
6799,799.0,1535.0,1555.0111136434757
6800,800.0,1395.0,2005.8063398258334
6801,801.0,1265.0,1845.603109466991
6802,802.0,1395.0,1309.1602385343292
6803,803.0,1395.0,821.965963230024
6804,804.0,1535.0,1184.595996363645
6805,805.0,1395.0,1136.0744531802377
6806,806.0,1395.0,1473.5671798017158
6807,807.0,1265.0,1066.2488077849878
6808,808.0,1165.0,1268.504559006631
6809,809.0,1165.0,1229.6082050227642
6810,810.0,1265.0,1647.4660349123508
6811,811.0,1675.0,2063.099666790984
6812,812.0,1165.0,1073.3390124650725
6813,813.0,1535.0,1863.8264856198089
6814,814.0,1535.0,1168.4768441697786
6815,815.0,1535.0,982.8737250505915
6816,816.0,1165.0,955.5617789458026
6817,817.0,1265.0,1012.4483301825619
6818,818.0,1675.0,1884.896343848866
6819,819.0,1535.0,2685.9863874888424
6820,820.0,1165.0,1728.374915997358
6821,821.0,1675.0,1823.1920810818056
6822,822.0,1395.0,1617.1801598652646
6823,823.0,1675.0,2632.8789261625716
6824,824.0,1395.0,2610.2010307257005
6825,825.0,1265.0,1210.7580767842346
6826,826.0,1165.0,740.9798281399089
6827,827.0,1535.0,1814.4420313275182
6828,828.0,1165.0,1558.6135379382101
6829,829.0,1265.0,2000.661424889796
6830,830.0,1535.0,1134.0463919486483
6831,831.0,1165.0,1653.365675046759
6832,832.0,1165.0,1779.923166952796
6833,833.0,1265.0,1795.3753597553562
6834,834.0,1535.0,1720.8642299339895
6835,835.0,1265.0,1751.9415586621608
6836,836.0,1165.0,1163.936539744269
6837,837.0,1265.0,2056.9516848991884
6838,838.0,1675.0,2011.0542585409655
6839,839.0,1265.0,1564.1496169146433
6840,840.0,1675.0,1658.2956031400856
6841,841.0,1395.0,2078.3182748872796
6842,842.0,1165.0,1033.1628636393716
6843,843.0,1395.0,1457.5961462274342
6844,844.0,1535.0,1421.890185319015
6845,845.0,1675.0,1207.6620328746972
6846,846.0,1675.0,2405.2109593130886
6847,847.0,1265.0,1345.5265391159492
6848,848.0,1165.0,1808.3936981497518
6849,849.0,1395.0,1313.6783201524486
6850,850.0,1535.0,1971.5084809880336
6851,851.0,1265.0,1268.4691763089618
6852,852.0,1395.0,1389.035418181983
6853,853.0,1165.0,1462.282219034653
6854,854.0,1395.0,1117.7760840643523
6855,855.0,1675.0,1436.7602845357248
6856,856.0,1265.0,976.7794577629992
6857,857.0,1535.0,1099.913817784043
6858,858.0,1675.0,1411.9939279674468
6859,859.0,1165.0,1341.3721930970564
6860,860.0,1395.0,1466.623563457345
6861,861.0,1535.0,1490.7184759283873
6862,862.0,1165.0,1240.7387519771257
6863,863.0,1395.0,1518.1137260414857
6864,864.0,1165.0,1348.1148282187341
6865,865.0,1535.0,1176.2576616838994
6866,866.0,1165.0,1132.8042354519716
6867,867.0,1535.0,2330.2443767146724
6868,868.0,1265.0,1400.6928035466804
6869,869.0,1535.0,2829.7540353455947
6870,870.0,1265.0,1678.971808732903
6871,871.0,1535.0,1554.3148161213758
6872,872.0,1265.0,1646.601212429333
6873,873.0,1675.0,1981.9965712346902
6874,874.0,1395.0,778.9722805908702
6875,875.0,1265.0,1625.5555772134537
6876,876.0,1265.0,1716.9622766914686
6877,877.0,1395.0,1851.5149313219065
6878,878.0,1675.0,1541.585714138596
6879,879.0,1165.0,816.2115559198021
6880,880.0,1265.0,1895.6789213886123
6881,881.0,1165.0,2717.9977530643255
6882,882.0,1165.0,1155.9009884816012
6883,883.0,1395.0,1527.3460075871426
6884,884.0,1165.0,1318.9474981690728
6885,885.0,1265.0,1954.168482037372
6886,886.0,1675.0,2061.3367037271923
6887,887.0,1165.0,1062.7083042190857
6888,888.0,1265.0,1233.0449173564025
6889,889.0,1675.0,1607.2264834888067
6890,890.0,1675.0,1657.2130382594137
6891,891.0,1395.0,655.6664803487217
6892,892.0,1675.0,1619.507268963558
6893,893.0,1675.0,1995.4759872170675
6894,894.0,1535.0,1045.4084607102866
6895,895.0,1395.0,1933.2441346194594
6896,896.0,1395.0,1753.5246870788972
6897,897.0,1535.0,1703.6020587158964
6898,898.0,1535.0,1179.0458256320187
