acc,accuracy,average_response_time,avg_rt,background,batchId,batchTitle,bidi,block,browser,canvas_backend,clock_backend,color_backend,compensation,componentId,componentPos,componentResultId,componentTitle,coordinates,correct,count_Clearscreen,count_Duration,count_GreenDot,count_Instructions,count_Instructions2,count_IsI,count_RedDot,count_TimeEnd,count_Trial,count_experiment,count_loopBlock2,count_mainloop,count_new_logger,count_new_sketchpad,count_new_sketchpad_1,count_osweb,count_pauze,date,datetime,delay_Duration,delay_IsI,description,disable_garbage_collection,duration,experiment,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,groupMemberId,groupResultId,height,keyboard_backend,mouse_backend,opensesame_codename,opensesame_version,response,response_Instructions,response_Instructions2,response_TimeEnd,response_pauze,response_time,response_time_Instructions,response_time_Instructions2,response_time_TimeEnd,response_time_pauze,round_decimals,sampler_backend,screen,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,studyId,studyResultId,studyTitle,subject_nr,subject_parity,system,time_Clearscreen,time_Duration,time_GreenDot,time_Instructions,time_Instructions2,time_IsI,time_RedDot,time_TimeEnd,time_loopBlock2,time_mainloop,time_new_logger,time_new_sketchpad_1,time_pauze,title,total_correct,total_response_time,total_responses,uniform_coordinates,w,width,workerId
0,0,724,724,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),757,2844,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,724,28888,,724,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,34494,32995,31814,58,,28952,33762,33762,58,58,34495,28948,,TimingShort,0,724,1,yes,8,1024,421
0,0,1119,1119,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,3,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),891,3114,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1514,28888,,1514,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,41728,39312,37629,58,,34500,40212,40212,58,58,41728,28948,,TimingShort,0,2238,2,yes,8,1024,421
0,0,1250,1250,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,5,2,2,0,0,2,2,2,2,0,0,0,2,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),839,3003,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1512,28888,,1512,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,48394,46030,44746,58,,41732,46878,46878,58,58,48394,28948,,TimingShort,0,3750,3,yes,8,1024,421
0,0,1196,1196,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,7,3,3,0,0,3,3,3,3,0,0,0,3,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),789,3064,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1033,28888,,1033,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,54878,53028,51479,58,,48399,53829,53829,58,58,54878,28948,,TimingShort,0,4783,4,yes,8,1024,421
0,0,1231,1231,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,9,4,4,0,0,4,4,4,4,0,0,0,4,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),836,3242,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1371,28888,,1371,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,61761,59529,58129,58,,54884,60379,60379,58,58,61761,28948,,TimingShort,0,6154,5,yes,8,1024,421
0,0,1294,1294,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,11,5,5,0,0,5,5,5,5,0,0,0,5,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),792,3214,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1607,28888,,1607,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,69096,66679,64996,58,,61767,67479,67479,58,58,69096,28948,,TimingShort,0,7761,6,yes,8,1024,421
0,0,1298,1298,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,13,6,6,0,0,6,6,6,6,0,0,0,6,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),723,2916,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1324,28888,,1324,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,75495,73430,72029,58,,69102,74162,74162,58,58,75495,28948,,TimingShort,0,9085,7,yes,8,1024,421
0,0,1299,1299,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,15,7,7,0,0,7,7,7,7,0,0,0,7,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),830,3115,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1305,28888,,1305,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,82328,80179,78629,58,,75502,81013,81013,58,58,82328,28948,,TimingShort,0,10390,8,yes,8,1024,421
0,0,1233,1233,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,17,8,8,0,0,8,8,8,8,0,0,0,8,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),778,2758,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,710,28888,,710,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,87795,86296,85114,58,,82336,87080,87080,58,58,87795,28948,,TimingShort,0,11100,9,yes,8,1024,421
0,0,1232,1232,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,19,9,9,0,0,9,9,9,9,0,0,0,9,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),868,2960,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1217,28888,,1217,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,94079,91962,90781,58,,87802,92845,92845,58,58,94079,28948,,TimingShort,0,12317,10,yes,8,1024,421
0,0,1245,1245,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,21,10,10,0,0,10,10,10,10,0,0,0,10,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),792,3085,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1379,28888,,1379,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,100762,98578,97179,58,,94085,99379,99379,58,58,100762,28948,,TimingShort,0,13696,11,yes,8,1024,421
0,0,1224,1224,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,23,11,11,0,0,11,11,11,11,0,0,0,11,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),804,2967,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,992,28888,,992,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,106829,105012,103745,58,,100769,105830,105830,58,58,106829,28948,,TimingShort,0,14688,12,yes,8,1024,421
0,0,1205,1205,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,25,12,12,0,0,12,12,12,12,0,0,0,12,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),797,3029,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,972,28888,,972,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,112945,111149,109879,58,,106835,111962,111962,58,58,112945,28948,,TimingShort,0,15660,13,yes,8,1024,421
0,0,1228,1228,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,27,13,13,0,0,13,13,13,13,0,0,0,13,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),729,2794,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1534,28888,,1534,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,119446,117162,115762,58,,112953,117896,117896,58,58,119446,28948,,TimingShort,0,17194,14,yes,8,1024,421
0,0,1263,1263,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,29,14,14,0,0,14,14,14,14,0,0,0,14,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),842,3038,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1758,28888,,1758,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,126662,124046,122496,58,,119452,124896,124896,58,58,126662,28948,,TimingShort,0,18952,15,yes,8,1024,421
0,0,1279,1279,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,31,15,15,0,0,15,15,15,15,0,0,0,15,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),835,2912,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1506,28888,,1506,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,133512,131146,129596,58,,126668,131996,131996,58,58,133512,28948,,TimingShort,0,20458,16,yes,8,1024,421
0,0,1252,1252,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,33,16,16,0,0,16,16,16,16,0,0,0,16,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),704,3043,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,825,28888,,825,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,139812,138263,136580,58,,133518,138980,138981,58,58,139812,28948,,TimingShort,0,21283,17,yes,8,1024,421
0,0,1271,1271,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,35,17,17,0,0,17,17,17,17,0,0,0,17,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),837,3011,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1591,28888,,1591,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,146845,144395,142846,58,,139819,145247,145247,58,58,146845,28948,,TimingShort,0,22874,18,yes,8,1024,421
0,0,1255,1255,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,37,18,18,0,0,18,18,18,18,0,0,0,18,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),776,3184,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,969,28888,,969,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,152995,151229,150046,58,,146852,152013,152013,58,58,152996,28948,,TimingShort,0,23843,19,yes,8,1024,421
0,0,1250,1250,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,39,19,19,0,0,19,19,19,19,0,0,0,19,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),885,2823,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1157,28888,,1157,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,159296,157229,155830,58,,152999,158129,158129,58,58,159296,28948,,TimingShort,0,25000,20,yes,8,1024,421
0,0,1252,1252,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,41,20,20,0,0,20,20,20,20,0,0,0,20,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),807,3056,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1296,28888,,1296,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,165745,163630,162363,58,,159303,164446,164446,58,58,165745,28948,,TimingShort,0,26296,21,yes,8,1024,421
0,0,1247,1247,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,43,21,21,0,0,21,21,21,21,0,0,0,21,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),765,2990,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1130,28888,,1130,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,171913,170013,168746,58,,165751,170780,170780,58,58,171913,28948,,TimingShort,0,27426,22,yes,8,1024,421
0,0,1255,1255,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,45,22,22,0,0,22,22,22,22,0,0,0,22,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),795,2910,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1449,28888,,1449,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,178662,176396,174847,58,,171919,177197,177197,58,58,178662,28948,,TimingShort,0,28875,23,yes,8,1024,421
0,0,1258,1258,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,47,23,23,0,0,23,23,23,23,0,0,0,23,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),829,3090,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1318,28888,,1318,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,185196,183030,181763,58,,178668,183864,183864,58,58,185196,28948,,TimingShort,0,30193,24,yes,8,1024,421
0,0,1268,1268,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,49,24,24,0,0,24,24,24,24,0,0,0,24,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),853,2896,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1500,28888,,1500,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,192046,189662,188113,58,,185204,190530,190530,58,58,192046,28948,,TimingShort,0,31693,25,yes,8,1024,421
0,0,1255,1255,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,51,25,25,0,0,25,25,25,25,0,0,0,25,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),749,2886,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,925,28888,,925,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,197813,196129,194948,58,,192052,196881,196881,58,58,197813,28948,,TimingShort,0,32618,26,yes,8,1024,421
0,0,1248,1248,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,53,26,26,0,0,26,26,26,26,0,0,0,26,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),727,2869,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1089,28888,,1089,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,203696,201863,200696,58,,197819,202597,202597,58,58,203696,28948,,TimingShort,0,33707,27,yes,8,1024,421
0,0,1242,1242,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,55,27,27,0,0,27,27,27,27,0,0,0,27,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),764,2953,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1073,28888,,1073,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,209680,207830,206663,58,,203702,208597,208597,58,58,209680,28948,,TimingShort,0,34780,28,yes,8,1024,421
0,0,1250,1250,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,57,28,28,0,0,28,28,28,28,0,0,0,28,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),805,3138,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1464,28888,,1464,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,216280,213997,212830,58,,209688,214814,214814,58,58,216280,28948,,TimingShort,0,36244,29,yes,8,1024,421
0,0,1246,1246,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,59,29,29,0,0,29,29,29,29,0,0,0,29,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),819,3144,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1134,28888,,1134,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,222829,220846,219447,58,,216286,221680,221680,58,58,222829,28948,,TimingShort,0,37378,30,yes,8,1024,421
0,0,1299,1299,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,61,30,30,0,0,30,30,30,30,0,0,0,30,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),754,3212,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,2906,28888,,2906,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,231296,227613,226063,58,,222837,228380,228380,58,58,231296,28948,,TimingShort,0,40284,31,yes,8,1024,421
0,0,1297,1297,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,63,31,31,0,0,31,31,31,31,0,0,0,31,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),824,2893,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1205,28888,,1205,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,237531,235480,234213,58,,231303,236313,236313,58,58,237531,28948,,TimingShort,0,41489,32,yes,8,1024,421
0,0,1306,1306,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,65,32,32,0,0,32,32,32,32,0,0,0,32,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),820,3167,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1599,28888,,1599,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,244846,242397,240714,58,,237537,243231,243231,58,58,244846,28948,,TimingShort,0,43088,33,yes,8,1024,421
0,0,1319,1319,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,67,33,33,0,0,33,33,33,33,0,0,0,33,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),883,2772,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1765,28888,,1765,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,251847,249180,247630,58,,244853,250081,250081,58,58,251847,28948,,TimingShort,0,44853,34,yes,8,1024,421
0,0,1314,1314,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,69,34,34,0,0,34,34,34,34,0,0,0,34,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),867,2872,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1129,28888,,1129,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,258297,256280,254731,58,,251854,257164,257165,58,58,258297,28948,,TimingShort,0,45982,35,yes,8,1024,421
0,0,1297,1297,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,71,35,35,0,0,35,35,35,35,0,0,0,35,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),745,3221,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,702,28888,,702,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,264180,262714,261532,58,,258304,263464,263464,58,58,264181,28948,,TimingShort,0,46684,36,yes,8,1024,421
0,0,1297,1297,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,73,36,36,0,0,36,36,36,36,0,0,0,36,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),822,3165,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1293,28888,,1293,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,271180,269050,267365,58,,264187,269880,269881,58,58,271180,28948,,TimingShort,0,47977,37,yes,8,1024,421
0,0,1294,1294,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,75,37,37,0,0,37,37,37,37,0,0,0,37,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),758,2940,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1185,28888,,1185,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,277380,275414,274131,58,,271187,276181,276181,58,58,277380,28948,,TimingShort,0,49162,38,yes,8,1024,421
0,0,1292,1292,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,77,38,38,0,0,38,38,38,38,0,0,0,38,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),859,2909,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1242,28888,,1242,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,283597,281481,280298,58,,277387,282348,282348,58,58,283597,28948,,TimingShort,0,50404,39,yes,8,1024,421
0,0,1291,1291,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,79,39,39,0,0,39,39,39,39,0,0,0,39,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),717,3242,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1229,28888,,1229,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,290097,288130,286848,58,,283603,288865,288865,58,58,290097,28948,,TimingShort,0,51633,40,yes,8,1024,421
0,0,1290,1290,black,47,Default,no,1,,xpyriment,legacy,legacy,0,44,1,350,OSWeb experiment,uniform,undefined,81,40,40,0,0,40,40,40,40,0,0,0,40,0,1,0,0,,Fri Nov 15 2019 09:01:13 GMT+0100 (Central European Standard Time),731,3019,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1255,28888,,1255,,2,legacy,,1573804945264,1024,2,48000,-16,experiment,44,350,TimingShort,0,even,,296680,294680,293131,58,,290105,295415,295415,58,58,296680,28948,,TimingShort,0,52888,41,yes,8,1024,421
